epoch,train_loss
145,0.37748042
146,0.38407454
147,0.38487303
148,0.37375507
149,0.3775886
150,0.37154922
151,0.37567785
152,0.38307893
153,0.37997675
154,0.38387966
155,0.3899214
156,0.37777728
157,0.38624603
158,0.37973118
159,0.38598424
160,0.39243117
161,0.38081303
162,0.38798445
163,0.38362256
164,0.38984105
165,0.38432854
166,0.39446738
167,0.39633256
168,0.39670265
169,0.3872371
170,0.38798058
171,0.3979907
172,0.40748006
173,0.38635376
174,0.39071894
175,0.40601468
176,0.4087642
177,0.40430433
178,0.4028198
179,0.41612983
180,0.41283312
181,0.40275756
182,0.41921115
183,0.41183895
184,0.40656605
185,0.42845216
186,0.4090027
187,0.4202579
188,0.42640293
189,0.433285
190,0.42408645
191,0.42749274
192,0.4251826
193,0.4194054
194,0.42625996
195,0.4342474
196,0.42681208
197,0.42890373
198,0.44406468
199,0.42158848
200,0.41779113
201,0.44887698
202,0.43512508
203,0.4296673
204,0.42619056
205,0.4286619
206,0.43512878
207,0.44018808
208,0.44247293
209,0.46319368
210,0.43226266
211,0.4441065
212,0.441172
213,0.44984943
214,0.45509088
215,0.46942952
216,0.45536324
217,0.44909585
218,0.4600771
219,0.4549149
220,0.46012658
221,0.47945076
222,0.47050932
223,0.4571585
224,0.45826146
225,0.461382
226,0.46225175
227,0.45825726
228,0.4738372
229,0.46129164
230,0.47855717
231,0.47574782
232,0.46714076
233,0.46775135
234,0.48145354
235,0.47746402
236,0.47489133
237,0.49196663
238,0.48110285
239,0.47919878
240,0.49403396
241,0.48338345
242,0.48319033
243,0.5055404
244,0.48412296
245,0.4826081
246,0.5053537
247,0.49107653
248,0.47658294
249,0.48835182
250,0.49909264
251,0.48993137
252,0.48106527
253,0.5042978
254,0.50835186
255,0.48749337
256,0.50080913
257,0.49982294
258,0.50690204
259,0.5052076
260,0.50617296
261,0.50479424
262,0.49913147
263,0.511179
264,0.5041476
265,0.50567997
266,0.507
267,0.51031953
268,0.50807995
269,0.5085339
270,0.5150704
271,0.52307487
272,0.51652896
273,0.5097546
274,0.51663804
275,0.52220917
276,0.51161665
277,0.52302635
278,0.5176624
279,0.5188282
280,0.51702017
281,0.51973534
282,0.5230448
283,0.512452
284,0.512668
285,0.5281089
286,0.51987207
287,0.52995914
288,0.519935
289,0.52330464
290,0.52836543
291,0.52590823
292,0.5301068
293,0.5385242
294,0.52969337
295,0.5440025
296,0.54016083
297,0.54290146
298,0.5370707
299,0.52553886
300,0.5287215
301,0.54123354
302,0.5443858
303,0.54808706
304,0.54292953
305,0.5353352
306,0.54838413
307,0.545975
308,0.5523469
309,0.55432683
310,0.5449303
311,0.5550525
312,0.55060095
313,0.5449442
314,0.55072445
315,0.5493033
316,0.5482904
317,0.5581433
318,0.5483001
319,0.5453371
320,0.5500105
321,0.5516007
322,0.54678494
323,0.55058694
324,0.55456567
325,0.558935
326,0.54967034
327,0.5491634
328,0.5580273
329,0.55934715
330,0.5543765
331,0.57572585
332,0.5664573
333,0.55026776
334,0.5502397
335,0.5654195
336,0.559644
337,0.56097996
338,0.56943744
339,0.5552874
340,0.56697774
341,0.5485579
342,0.5673084
343,0.5582559
344,0.56218433
345,0.55937517
346,0.5609104
347,0.56869626
348,0.57082695
349,0.56901157
350,0.56029516
351,0.5650651
352,0.57652557
353,0.5737436
354,0.55778056
355,0.5630947
356,0.57113093
357,0.5687953
358,0.58028424
359,0.5737942
360,0.56771946
361,0.56959796
362,0.58460265
363,0.57147175
364,0.5743446
365,0.5706777
366,0.5747708
367,0.56860924
368,0.5835071
369,0.56257695
370,0.5679958
371,0.5695041
372,0.5746136
373,0.5855981
374,0.5791658
375,0.5776992
376,0.58155227
377,0.58250594
378,0.5736448
379,0.5723252
380,0.57491136
381,0.58385473
382,0.5720236
383,0.5777415
384,0.56418097
385,0.58303
386,0.5835051
387,0.5817245
388,0.5743804
389,0.5839403
390,0.5767786
391,0.5799997
392,0.5813387
393,0.5901792
394,0.5862968
395,0.58101314
396,0.5908842
397,0.57907
398,0.578089
399,0.5863184
400,0.5722367
401,0.5891118
402,0.58056337
403,0.5879794
404,0.5868941
405,0.59305114
406,0.5912991
407,0.5924383
408,0.58371425
409,0.58216745
410,0.58618087
411,0.58233905
412,0.5909247
413,0.58654964
414,0.5703512
415,0.58687514
416,0.5771391
417,0.5948684
418,0.5903759
419,0.5904317
420,0.57770795
421,0.59201044
422,0.57598156
423,0.59322226
424,0.5870829
425,0.58497643
426,0.5844007
427,0.58511907
428,0.59233963
429,0.5826111
430,0.58955777
431,0.5845346
432,0.58563316
433,0.58518726
434,0.5873176
435,0.58754855
436,0.5927599
437,0.5815767
438,0.5866503
439,0.5867514
440,0.59894586
441,0.5906967
442,0.5965806
443,0.5864066
444,0.5931037
445,0.5915449
446,0.5883831
447,0.5929748
448,0.602162
449,0.59121394
450,0.58196753
451,0.58731115
452,0.5926502
453,0.5923277
454,0.5963114
455,0.6028141
456,0.58483726
457,0.59184664
458,0.59118885
459,0.59253955
460,0.5933604
461,0.5925767
462,0.59001774
463,0.59115905
464,0.60273665
465,0.5958251
466,0.59262586
467,0.5985378
468,0.6059412
469,0.5967162
470,0.60044974
471,0.5998134
472,0.59788144
473,0.6026056
474,0.5937063
475,0.59338564
476,0.5950199
477,0.59593767
478,0.60755837
479,0.6006741
480,0.5964682
481,0.5898744
482,0.5937235
483,0.59466434
484,0.5937726
485,0.6011188
486,0.6081818
487,0.5954172
488,0.5948754
489,0.6081556
490,0.5995821
491,0.5958014
492,0.60391545
493,0.6028975
494,0.6115288
495,0.59729624
496,0.59697706
497,0.59593534
498,0.60402447
499,0.59705025
500,0.5985286
501,0.6053197
502,0.60433424
503,0.59976816
504,0.5958607
505,0.6102762
506,0.6063721
507,0.6056664
508,0.6095653
509,0.6021038
510,0.5999929
511,0.6044097
512,0.60136193
513,0.6102457
514,0.60097396
515,0.60734177
516,0.6109443
517,0.6092954
518,0.605695
519,0.60648876
520,0.60558915
521,0.60628575
522,0.60409325
523,0.61150515
524,0.6082509
525,0.6112699
526,0.61103815
527,0.6112283
528,0.6073438
529,0.608052
530,0.6103306
531,0.60771966
532,0.61226976
533,0.6086901
534,0.6109829
535,0.6079568
536,0.6067576
537,0.6169727
538,0.6141338
539,0.60844976
540,0.6054033
541,0.60851556
542,0.6165095
543,0.60864854
544,0.60836136
545,0.6143691
546,0.6080957
547,0.6184272
548,0.61030036
549,0.61038
550,0.6130173
551,0.61787534
552,0.61640203
553,0.6166909
554,0.61391413
555,0.6170095
556,0.6097112
557,0.61293554
558,0.61858326
559,0.62142086
560,0.6130869
561,0.61083245
562,0.61159843
563,0.6213168
564,0.61293024
565,0.6182034
566,0.61155087
567,0.6173004
568,0.60610723
569,0.61859196
570,0.6166611
571,0.6162769
572,0.6181578
573,0.62705564
574,0.6227213
575,0.61708724
576,0.6230246
577,0.61778706
578,0.617793
579,0.62466675
580,0.61494154
581,0.61916447
582,0.62650377
583,0.621859
584,0.61969614
585,0.6216272
586,0.6166046
587,0.6181842
588,0.62194306
589,0.6176471
590,0.6196477
591,0.6158174
592,0.61534274
593,0.6279942
594,0.61925894
595,0.61927444
596,0.6280185
597,0.62338686
598,0.62205374
599,0.6182554
600,0.6224426
601,0.6221496
602,0.6213833
603,0.6209284
604,0.62172395
605,0.6287188
606,0.62593347
607,0.6247469
608,0.6253733
609,0.6237489
610,0.6217995
611,0.62423325
612,0.6205597
613,0.6278139
614,0.6277976
615,0.62704897
616,0.6311662
617,0.62142843
618,0.62649125
619,0.62872934
620,0.626419
621,0.62945044
622,0.6280866
623,0.6244283
624,0.6311665
625,0.63140553
626,0.63505334
627,0.62442887
628,0.62730217
629,0.62324464
630,0.627568
631,0.62107116
632,0.6348039
633,0.6274313
634,0.62972105
635,0.62695134
636,0.6265788
637,0.6203819
638,0.62721926
639,0.63394856
640,0.63240784
641,0.62827444
642,0.6340952
643,0.62676024
644,0.6338401
645,0.6304657
646,0.6344266
647,0.62945455
648,0.63135433
649,0.6310261
650,0.6299717
651,0.63013285
652,0.63772935
653,0.627772
654,0.6267499
655,0.6329375
656,0.6313923
657,0.63494873
658,0.6277756
659,0.63333666
660,0.6317837
661,0.6328413
662,0.62539506
663,0.6326802
664,0.63382405
665,0.6317073
666,0.63209
667,0.62857723
668,0.6343215
669,0.6372486
670,0.6272735
671,0.6304435
672,0.63361406
673,0.6235645
674,0.63557154
675,0.63526833
676,0.63744843
677,0.627548
678,0.63144946
679,0.6314671
680,0.62785363
681,0.6375215
682,0.6408709
683,0.6364481
684,0.6301393
685,0.6317137
686,0.63346016
687,0.6363949
688,0.63799626
689,0.62817544
690,0.6376633
691,0.6283808
692,0.63368654
693,0.63734436
694,0.6312658
695,0.6351932
696,0.6337158
697,0.6343316
698,0.63829875
699,0.63760704
700,0.6335488
701,0.6320341
702,0.637738
703,0.6326861
704,0.6350397
705,0.64238626
706,0.6327583
707,0.6341164
708,0.6382046
709,0.63762826
710,0.6403313
711,0.6329525
712,0.6306099
713,0.6436594
714,0.6381836
715,0.63873273
716,0.64188033
717,0.63779336
718,0.6391298
719,0.6396431
720,0.63375735
721,0.6405354
722,0.6346107
723,0.64252853
724,0.63614804
725,0.63039404
726,0.63794446
727,0.6364868
728,0.6354312
729,0.6403617
730,0.6400087
731,0.6325882
732,0.64254284
733,0.6373062
734,0.6371439
735,0.6374255
736,0.63911706
737,0.6337151
738,0.6389453
739,0.64546895
740,0.6394688
741,0.6315267
742,0.63861674
743,0.63204825
744,0.638936
745,0.63704944
746,0.6358126
747,0.6351383
748,0.6427381
749,0.63854223
750,0.63927954
751,0.6312476
752,0.6385612
753,0.63420826
754,0.6344486
755,0.63732
756,0.6435221
757,0.63521683
758,0.6389755
759,0.64006364
760,0.6363818
761,0.6365453
762,0.6438984
763,0.6417541
764,0.6403065
765,0.63508594
766,0.6348486
767,0.64326274
768,0.6354302
769,0.6349565
770,0.64052886
771,0.63942784
772,0.64105856
773,0.63721204
774,0.6321776
775,0.6391565
776,0.6376271
777,0.63713044
778,0.64001954
779,0.63794225
780,0.64302593
781,0.63042927
782,0.64181215
783,0.6395921
784,0.64110833
785,0.63732296
786,0.6397015
787,0.63894475
788,0.6370653
789,0.63983315
790,0.6368726
791,0.6411232
792,0.6409681
793,0.6382167
794,0.6392268
795,0.64045054
796,0.6418976
797,0.6447581
798,0.6426956
799,0.64166254
800,0.6399922
801,0.6372026
802,0.63509816
803,0.6443056
804,0.6422786
805,0.6394758
806,0.6419443
807,0.6373325
808,0.64032274
809,0.6375736
810,0.6397833
811,0.6365945
812,0.64284194
813,0.64329046
814,0.6404997
815,0.6407397
816,0.6415882
817,0.6395724
818,0.64830166
819,0.63427305
820,0.6407111
821,0.63877416
822,0.64048
823,0.6431766
824,0.64097464
825,0.641259
826,0.6407167
827,0.64121234
828,0.6387803
829,0.6408095
830,0.6373877
831,0.64180994
832,0.6426835
833,0.64152306
834,0.6466951
835,0.64236253
836,0.6424928
837,0.6417711
838,0.6355759
839,0.64091635
840,0.64198935
841,0.6423274
842,0.64399475
843,0.6454578
844,0.6416009
845,0.6376002
846,0.6388746
847,0.64049363
848,0.6467607
849,0.648238
850,0.6408789
851,0.6479316
852,0.6377655
853,0.64502054
854,0.64337283
855,0.6427116
856,0.64277685
857,0.63928103
858,0.64174736
859,0.64155227
860,0.64835936
861,0.6424465
862,0.6471256
863,0.64316994
864,0.64645356
865,0.6438632
866,0.6427895
867,0.6447121
868,0.64675444
869,0.6419547
870,0.6416176
871,0.6460978
872,0.64662504
873,0.64536977
874,0.64182466
875,0.64509374
876,0.64666253
877,0.65121937
878,0.64571553
879,0.6457454
880,0.6450295
881,0.641943
882,0.64326894
883,0.6425234
884,0.64972717
885,0.6496838
886,0.6456204
887,0.64286554
888,0.6481926
889,0.6467801
890,0.6423846
891,0.6469759
892,0.6467934
893,0.6445586
894,0.64605385
895,0.64939696
896,0.6483144
897,0.649245
898,0.65012693
899,0.652084
900,0.6454624
901,0.6455231
902,0.65021294
903,0.6470107
904,0.64703685
905,0.64534795
906,0.6515034
907,0.65013546
908,0.6468163
909,0.64507693
910,0.6471366
911,0.65255314
912,0.65219676
913,0.6504329
914,0.6541547
915,0.6521561
916,0.6517478
917,0.6494825
918,0.6450416
919,0.651246
920,0.6519592
921,0.6447397
922,0.6473149
923,0.6472308
924,0.64999294
925,0.64739907
926,0.6490588
927,0.6561866
928,0.6495593
929,0.6529113
930,0.6536454
931,0.65617996
932,0.6501129
933,0.6534323
934,0.657625
935,0.6537218
936,0.64979106
937,0.6493873
938,0.6534806
939,0.6523643
940,0.6572273
941,0.64964527
942,0.6506236
943,0.6550514
944,0.65958554
945,0.6578131
946,0.6541322
947,0.65213674
948,0.65451604
949,0.6524755
950,0.6542319
951,0.65884936
952,0.6569871
953,0.6515309
954,0.6515276
955,0.6613085
956,0.6555025
957,0.654598
958,0.66384685
959,0.65078205
960,0.65703464
961,0.65692395
962,0.65898424
963,0.65368235
964,0.6549009
965,0.65836954
966,0.65324247
967,0.6579942
968,0.6611923
969,0.6590885
970,0.660218
971,0.65905213
972,0.6530785
973,0.66051346
974,0.6555214
975,0.6581113
976,0.6593349
977,0.6567908
978,0.66001624
979,0.6563148
980,0.65938896
981,0.6594513
982,0.66217536
983,0.6597076
984,0.65634084
985,0.65935856
986,0.66620827
987,0.66141236
988,0.65513974
989,0.66197276
990,0.6562164
991,0.6569238
992,0.6635545
993,0.663699
994,0.6629332
995,0.6605782
996,0.66173404
997,0.6627944
998,0.6652517
999,0.65801895
1000,0.6623755
1001,0.66253734
1002,0.65887094
1003,0.6619764
1004,0.66536546
1005,0.66459
1006,0.66005564
1007,0.6616739
1008,0.6592238
1009,0.66441
1010,0.6565878
1011,0.6654789
1012,0.6610553
1013,0.6650144
1014,0.66472006
1015,0.6609907
1016,0.6608327
1017,0.663304
1018,0.6647579
1019,0.66570634
1020,0.6607189
1021,0.66633576
1022,0.6645325
1023,0.6595309
1024,0.6643295
1025,0.6693312
1026,0.66653854
1027,0.66778916
1028,0.6680181
1029,0.66312647
1030,0.66753846
1031,0.6633947
1032,0.66282046
1033,0.66595334
1034,0.6652694
1035,0.661459
1036,0.67052823
1037,0.6729885
1038,0.66781956
1039,0.66220725
1040,0.67090607
1041,0.66435134
1042,0.6703159
1043,0.6643902
1044,0.66618776
1045,0.66723144
1046,0.6660865
1047,0.6662601
1048,0.66495436
1049,0.66424155
1050,0.66641414
1051,0.66296124
1052,0.66831756
1053,0.666585
1054,0.6667001
1055,0.66794574
1056,0.667911
1057,0.67187446
1058,0.6688674
1059,0.6741258
1060,0.6674279
1061,0.6692573
1062,0.66816056
1063,0.66978663
1064,0.6674585
1065,0.66605425
1066,0.6672778
1067,0.6677569
1068,0.6711019
1069,0.6701739
1070,0.6733865
1071,0.667041
1072,0.66915303
1073,0.666404
1074,0.6724903
1075,0.6706808
1076,0.66790503
1077,0.6699189
1078,0.6697453
1079,0.6699631
1080,0.67230415
1081,0.66858244
1082,0.6761734
1083,0.6725283
1084,0.6690793
1085,0.66820145
1086,0.66644007
1087,0.66988647
1088,0.66922385
1089,0.66739124
1090,0.6695665
1091,0.67526144
1092,0.6673155
1093,0.6725046
1094,0.67127377
1095,0.6738518
1096,0.6726367
1097,0.6740492
1098,0.6686697
1099,0.6733334
1100,0.67151594
1101,0.67503536
1102,0.6705094
1103,0.6766006
1104,0.6717839
1105,0.6750064
1106,0.6746487
1107,0.672377
1108,0.67633617
1109,0.67449623
1110,0.67042863
1111,0.67519313
1112,0.6748963
1113,0.6715396
1114,0.67131907
1115,0.67528325
1116,0.67488116
1117,0.6746337
1118,0.67899925
1119,0.67463034
1120,0.67753196
1121,0.6767621
1122,0.67527694
1123,0.6746457
1124,0.6700855
1125,0.6770471
1126,0.6720265
1127,0.67244405
1128,0.67579585
1129,0.67729306
1130,0.67292917
1131,0.67320466
1132,0.67394054
1133,0.67395335
1134,0.6753165
1135,0.6744668
1136,0.67657304
1137,0.67556363
1138,0.6757069
1139,0.6749122
1140,0.6787839
1141,0.6759575
1142,0.6738077
1143,0.67380136
1144,0.6765886
1145,0.67549574
1146,0.6756459
1147,0.6765994
1148,0.677381
1149,0.6762659
1150,0.6757527
1151,0.6768558
1152,0.6759856
1153,0.678618
1154,0.6737195
1155,0.67406106
1156,0.6753889
1157,0.678891
1158,0.6779555
1159,0.6726569
1160,0.67657673
1161,0.67997813
1162,0.67701685
1163,0.67700654
1164,0.6766741
1165,0.6759428
1166,0.6748874
1167,0.67949265
1168,0.6827573
1169,0.6761077
1170,0.6755346
1171,0.6804298
1172,0.6788701
1173,0.678004
1174,0.6747734
1175,0.67721385
1176,0.68108594
1177,0.6786872
1178,0.67901456
1179,0.67922837
1180,0.67794913
1181,0.6816026
1182,0.67964816
1183,0.67692536
1184,0.6791981
1185,0.67911476
1186,0.67873436
1187,0.6794147
1188,0.68088883
1189,0.6750962
1190,0.67677146
1191,0.68154347
1192,0.6789836
1193,0.67989075
1194,0.67953277
1195,0.67704755
1196,0.67784196
1197,0.677785
1198,0.67653304
1199,0.677984
1200,0.6792942
1201,0.67975956
1202,0.68336445
1203,0.6814338
1204,0.6789625
1205,0.6798517
1206,0.67886597
1207,0.681048
1208,0.6787336
1209,0.67920005
1210,0.68035656
1211,0.68060184
1212,0.6775334
1213,0.6804209
1214,0.68138283
1215,0.6802394
1216,0.6831428
1217,0.68216544
1218,0.6789449
1219,0.6821726
1220,0.6821693
1221,0.6827608
1222,0.68164724
1223,0.6781237
1224,0.68008
1225,0.68334633
1226,0.6804885
1227,0.681213
1228,0.68117034
1229,0.6814234
1230,0.68029606
1231,0.68181986
1232,0.6804226
1233,0.681635
1234,0.68326324
1235,0.6850809
1236,0.67813885
1237,0.67989445
1238,0.6792439
1239,0.6822589
1240,0.67829233
1241,0.68046725
1242,0.68203527
1243,0.68235624
1244,0.6833089
1245,0.6781098
1246,0.68533045
1247,0.68182343
1248,0.68187296
1249,0.68341196
1250,0.6818114
1251,0.6789343
1252,0.68030065
1253,0.6822649
1254,0.6795487
1255,0.6829991
1256,0.6818727
1257,0.68506
1258,0.684265
1259,0.6817081
1260,0.6831608
1261,0.6827904
1262,0.6829538
1263,0.68038726
1264,0.6832044
1265,0.679797
1266,0.68019724
1267,0.6819074
1268,0.68143445
1269,0.68349284
1270,0.68089306
1271,0.6832984
1272,0.67873096
1273,0.6837673
1274,0.6830757
1275,0.6820309
1276,0.6803853
1277,0.6826635
1278,0.6827385
1279,0.6819482
1280,0.6835437
1281,0.6819708
1282,0.68485606
1283,0.68192756
1284,0.6821106
1285,0.6822047
1286,0.6821667
1287,0.68263334
1288,0.68198884
1289,0.6823849
1290,0.6830085
1291,0.68536025
1292,0.6846092
1293,0.6827494
1294,0.6839643
1295,0.6852283
1296,0.682156
1297,0.68247616
1298,0.68481594
1299,0.68576676
1300,0.6806361
1301,0.68251425
1302,0.68112457
1303,0.6842371
1304,0.6827468
1305,0.68449396
1306,0.6835279
1307,0.6824264
1308,0.68299544
1309,0.68314886
1310,0.6837321
1311,0.68467295
1312,0.6842647
1313,0.6833914
1314,0.68579483
1315,0.68277854
1316,0.68199235
1317,0.68299055
1318,0.68113875
1319,0.68411183
1320,0.68461096
1321,0.6840124
1322,0.6863132
1323,0.68293625
1324,0.68377906
1325,0.68358904
1326,0.68409145
1327,0.6868282
1328,0.68434525
1329,0.68439955
1330,0.6826559
1331,0.68410873
1332,0.68282485
1333,0.68677294
1334,0.68116295
1335,0.68374527
1336,0.6852754
1337,0.6842029
1338,0.6840243
1339,0.68371516
1340,0.6874727
1341,0.6847939
1342,0.6854724
1343,0.68646437
1344,0.68640834
1345,0.6845157
1346,0.6847188
1347,0.68454874
1348,0.68569976
1349,0.6832869
1350,0.68636906
1351,0.68302304
1352,0.6849909
1353,0.6849472
1354,0.68309927
1355,0.68257874
1356,0.6846818
1357,0.6870734
1358,0.68652815
1359,0.68611354
1360,0.6870393
1361,0.68495107
1362,0.68437123
1363,0.68304414
1364,0.6847966
1365,0.6868882
1366,0.6851345
1367,0.683652
1368,0.6859358
1369,0.6835884
1370,0.6845408
1371,0.6828296
1372,0.6834009
1373,0.68717146
1374,0.6829834
1375,0.68569285
1376,0.68389577
1377,0.6838162
1378,0.68692195
1379,0.68520397
1380,0.685521
1381,0.6861477
1382,0.6870528
1383,0.6865539
1384,0.6859738
1385,0.6849056
1386,0.68667495
1387,0.6854273
1388,0.6866716
1389,0.6862167
1390,0.68266326
1391,0.68499124
1392,0.6836866
1393,0.68677366
1394,0.68687856
1395,0.6868177
1396,0.6859471
1397,0.68336654
1398,0.68447983
1399,0.68541163
1400,0.68607944
1401,0.6855992
1402,0.6882496
1403,0.6843232
1404,0.68611556
1405,0.68526894
1406,0.6853117
1407,0.6852066
1408,0.6840448
1409,0.68526113
1410,0.6845235
1411,0.686333
1412,0.6838482
1413,0.68666226
1414,0.6869127
1415,0.6857779
1416,0.68640745
1417,0.6849658
1418,0.68588185
1419,0.68467176
1420,0.68585473
1421,0.68355036
1422,0.68519104
1423,0.6858164
1424,0.6876945
1425,0.68632597
1426,0.6845416
1427,0.6871075
1428,0.6856402
1429,0.68706286
1430,0.6854854
1431,0.68577397
1432,0.68473685
1433,0.6868878
1434,0.68664974
1435,0.68813664
1436,0.6849277
1437,0.68652374
1438,0.6856427
1439,0.6867061
1440,0.68621457
1441,0.68640107
1442,0.68530566
1443,0.6851661
1444,0.68699574
1445,0.6871746
1446,0.68644935
1447,0.68496764
1448,0.6857488
1449,0.68712115
1450,0.6871257
1451,0.68481845
1452,0.68533534
1453,0.685703
1454,0.6861133
1455,0.6857658
1456,0.68357265
1457,0.68664265
1458,0.68360865
1459,0.68682563
1460,0.6867648
1461,0.6871707
1462,0.6861399
1463,0.6861048
1464,0.6864219
1465,0.6859415
1466,0.68751925
1467,0.6856963
1468,0.6861091
1469,0.6847532
1470,0.6872993
1471,0.686429
1472,0.68652683
1473,0.68499786
1474,0.68568563
1475,0.6853115
1476,0.68614787
1477,0.6877953
1478,0.6855536
1479,0.6858456
1480,0.68816435
1481,0.6875182
1482,0.687
1483,0.6876838
1484,0.6872143
1485,0.6881346
1486,0.68523544
1487,0.685842
1488,0.6839719
1489,0.6862725
1490,0.68655276
1491,0.6839024
1492,0.68663913
1493,0.6871609
1494,0.6865975
1495,0.68645585
1496,0.6893717
1497,0.6881465
1498,0.68597794
1499,0.68684995
1500,0.6878388
1501,0.68627375
1502,0.6863563
1503,0.685102
1504,0.6862423
1505,0.68696946
1506,0.68630457
1507,0.6871863
1508,0.68664396
1509,0.6894636
1510,0.68639284
1511,0.6866979
1512,0.6856818
1513,0.68681276
1514,0.6853401
1515,0.6888077
1516,0.6863681
1517,0.6870302
1518,0.68688786
1519,0.6862676
1520,0.68793994
1521,0.6859727
1522,0.6860346
1523,0.68663377
1524,0.6859301
1525,0.6878733
1526,0.6858176
1527,0.68821776
1528,0.6880135
1529,0.6864761
1530,0.6850512
1531,0.6875077
1532,0.6864442
1533,0.68619245
1534,0.68619674
1535,0.688909
1536,0.685843
1537,0.68772185
1538,0.68694586
1539,0.68841815
1540,0.6855218
1541,0.68787885
1542,0.6868349
1543,0.68809944
1544,0.6861815
1545,0.68774307
1546,0.6882737
1547,0.6875165
1548,0.68642205
1549,0.6867488
1550,0.6885011
1551,0.6867956
1552,0.6849632
1553,0.6876001
1554,0.68590117
1555,0.687643
1556,0.685981
1557,0.6872186
1558,0.68502855
1559,0.6881594
1560,0.6868171
1561,0.6892828
1562,0.68817514
1563,0.6869812
1564,0.6869844
1565,0.6889905
1566,0.68724686
1567,0.6867491
1568,0.687456
1569,0.6876956
1570,0.6878865
1571,0.6885303
1572,0.6878853
1573,0.6854211
1574,0.68737245
1575,0.68630934
1576,0.6882306
1577,0.68842983
1578,0.68814623
1579,0.68971765
1580,0.6893006
1581,0.6860717
1582,0.68537885
1583,0.68816835
1584,0.6877607
1585,0.6880941
1586,0.68588096
1587,0.687054
1588,0.6893227
1589,0.6868158
1590,0.68862015
1591,0.6883054
1592,0.6878912
1593,0.6871516
1594,0.68741304
1595,0.6869306
1596,0.68713737
1597,0.68832326
1598,0.6873417
1599,0.6899635
1600,0.68798834
1601,0.6871456
1602,0.6880585
1603,0.6882584
1604,0.6890931
1605,0.6872365
1606,0.68676555
1607,0.687438
1608,0.6880639
1609,0.68874997
1610,0.68774784
1611,0.68937165
1612,0.6883694
1613,0.6868265
1614,0.6868362
1615,0.68933874
1616,0.6889491
1617,0.68757516
1618,0.68653435
1619,0.68805075
1620,0.6858674
1621,0.6877018
1622,0.6885005
1623,0.6898753
1624,0.68781936
1625,0.68703634
1626,0.6876245
1627,0.69094247
1628,0.68875235
1629,0.6880304
1630,0.68747395
1631,0.6879166
1632,0.68791455
1633,0.68837225
1634,0.6878323
1635,0.69011456
1636,0.6893033
1637,0.6890777
1638,0.68943757
1639,0.68890727
1640,0.68993443
1641,0.68832433
1642,0.6874938
1643,0.69085723
1644,0.6893336
1645,0.689048
1646,0.6889958
1647,0.68847597
1648,0.68738526
1649,0.6880163
1650,0.68832314
1651,0.68871367
1652,0.68735504
1653,0.6887399
1654,0.68711793
1655,0.6887848
1656,0.68600506
1657,0.68845236
1658,0.6889004
1659,0.68760794
1660,0.68888456
1661,0.6882848
1662,0.6875156
1663,0.68884397
1664,0.6871439
1665,0.68711805
1666,0.68565875
1667,0.68721896
1668,0.6894826
1669,0.6872352
1670,0.68869627
1671,0.6892059
1672,0.68837434
1673,0.6891596
1674,0.68976223
